,TodayID,ID,today,weather,temp,dust
792,Today793,dummy62,2022-06-11 19:00:00,sun,18.7,147.5
793,Today794,dummy11,2022-06-11 09:00:00,sun,24.7,7.1
794,Today795,dummy5,2022-06-09 08:00:00,sun,17.3,20.3
795,Today796,dummy49,2022-06-11 02:00:00,sun,21.1,33.9
796,Today797,dummy54,2022-06-08 11:00:00,fog,18.4,143.7
797,Today798,dummy79,2022-06-10 02:00:00,sun,25.6,38.6
798,Today799,dummy33,2022-06-10 02:00:00,rain,21.9,34.9
799,Today800,dummy39,2022-06-10 03:00:00,rain,22.4,20.8
800,Today801,dummy74,2022-06-08 23:00:00,fog,24.2,124.6
801,Today802,dummy8,2022-06-10 11:00:00,rain,15.8,24.7
802,Today803,dummy51,2022-06-08 06:00:00,fog,29.2,68.4
803,Today804,dummy93,2022-06-10 04:00:00,rain,26.4,22.1
804,Today805,dummy6,2022-06-08 00:00:00,fog,22.7,147.1
805,Today806,dummy44,2022-06-08 13:00:00,cloud,29.1,117.4
806,Today807,dummy34,2022-06-08 22:00:00,sun,18.5,34.1
807,Today808,dummy35,2022-06-11 07:00:00,cloud,27.6,138.0
808,Today809,dummy22,2022-06-10 05:00:00,fog,16.7,48.6
809,Today810,dummy99,2022-06-11 15:00:00,cloud,24.7,94.8
810,Today811,dummy36,2022-06-08 06:00:00,cloud,25.1,27.5
811,Today812,dummy50,2022-06-09 11:00:00,cloud,20.8,21.4
812,Today813,dummy70,2022-06-09 00:00:00,rain,21.4,53.2
813,Today814,dummy33,2022-06-11 18:00:00,sun,25.7,14.1
814,Today815,dummy26,2022-06-09 10:00:00,cloud,24.2,13.5
815,Today816,dummy17,2022-06-10 10:00:00,sun,24.8,106.5
816,Today817,dummy12,2022-06-11 23:00:00,sun,20.0,59.7
817,Today818,dummy58,2022-06-09 07:00:00,rain,26.9,32.0
818,Today819,dummy4,2022-06-09 07:00:00,rain,16.9,118.2
819,Today820,dummy94,2022-06-08 03:00:00,sun,27.1,112.3
820,Today821,dummy15,2022-06-08 18:00:00,sun,22.2,58.0
821,Today822,dummy43,2022-06-09 03:00:00,cloud,19.0,85.0
822,Today823,dummy10,2022-06-10 11:00:00,fog,20.3,103.8
823,Today824,dummy53,2022-06-11 23:00:00,rain,24.1,135.8
824,Today825,dummy3,2022-06-08 02:00:00,fog,16.3,66.5
825,Today826,dummy76,2022-06-09 16:00:00,cloud,17.3,1.0
826,Today827,dummy96,2022-06-11 02:00:00,cloud,25.1,60.3
827,Today828,dummy34,2022-06-12 00:00:00,fog,18.5,11.9
828,Today829,dummy28,2022-06-10 17:00:00,sun,27.9,31.9
829,Today830,dummy22,2022-06-08 11:00:00,sun,17.8,74.5
830,Today831,dummy73,2022-06-09 01:00:00,cloud,27.6,76.9
831,Today832,dummy48,2022-06-08 22:00:00,cloud,18.7,61.0
832,Today833,dummy25,2022-06-10 08:00:00,sun,27.6,114.2
833,Today834,dummy97,2022-06-11 03:00:00,rain,23.8,10.7
834,Today835,dummy86,2022-06-10 11:00:00,fog,20.4,127.0
835,Today836,dummy23,2022-06-11 10:00:00,rain,28.7,28.6
836,Today837,dummy41,2022-06-11 12:00:00,sun,23.3,94.5
837,Today838,dummy66,2022-06-08 12:00:00,sun,22.2,52.4
838,Today839,dummy97,2022-06-10 20:00:00,fog,24.5,87.9
839,Today840,dummy4,2022-06-11 03:00:00,fog,24.3,81.8
840,Today841,dummy57,2022-06-08 19:00:00,cloud,21.0,61.2
841,Today842,dummy98,2022-06-10 02:00:00,sun,17.6,102.0
842,Today843,dummy37,2022-06-08 22:00:00,fog,21.5,74.6
843,Today844,dummy93,2022-06-11 02:00:00,sun,24.2,3.3
844,Today845,dummy24,2022-06-09 04:00:00,fog,21.5,140.8
845,Today846,dummy96,2022-06-10 16:00:00,sun,24.5,56.7
846,Today847,dummy71,2022-06-10 22:00:00,cloud,17.1,62.6
847,Today848,dummy14,2022-06-08 04:00:00,cloud,24.6,44.4
848,Today849,dummy15,2022-06-09 07:00:00,rain,28.4,29.3
849,Today850,dummy42,2022-06-11 04:00:00,fog,29.5,128.7
850,Today851,dummy46,2022-06-11 15:00:00,cloud,22.2,114.0
851,Today852,dummy47,2022-06-09 03:00:00,fog,19.5,49.6
852,Today853,dummy37,2022-06-10 13:00:00,cloud,24.3,144.1
853,Today854,dummy18,2022-06-08 21:00:00,sun,16.0,61.1
854,Today855,dummy60,2022-06-10 18:00:00,fog,29.5,19.3
855,Today856,dummy40,2022-06-09 03:00:00,cloud,25.4,7.2
856,Today857,dummy64,2022-06-11 19:00:00,rain,29.7,1.7
857,Today858,dummy15,2022-06-11 13:00:00,rain,20.5,137.6
858,Today859,dummy95,2022-06-09 19:00:00,cloud,16.1,102.8
859,Today860,dummy44,2022-06-08 06:00:00,fog,15.0,93.5
860,Today861,dummy29,2022-06-08 20:00:00,rain,15.2,101.9
861,Today862,dummy88,2022-06-08 23:00:00,rain,20.7,91.5
862,Today863,dummy76,2022-06-08 20:00:00,fog,27.3,142.4
863,Today864,dummy24,2022-06-09 06:00:00,cloud,21.4,62.3
864,Today865,dummy21,2022-06-09 15:00:00,fog,15.0,113.3
865,Today866,dummy94,2022-06-10 00:00:00,cloud,28.7,34.9
866,Today867,dummy96,2022-06-10 08:00:00,cloud,23.3,143.4
867,Today868,dummy48,2022-06-11 06:00:00,sun,17.2,31.6
868,Today869,dummy25,2022-06-09 12:00:00,sun,17.3,147.9
869,Today870,dummy3,2022-06-11 06:00:00,cloud,20.3,104.5
870,Today871,dummy78,2022-06-11 10:00:00,fog,21.2,94.9
871,Today872,dummy5,2022-06-10 09:00:00,sun,18.2,86.1
872,Today873,dummy60,2022-06-08 08:00:00,rain,17.2,17.3
873,Today874,dummy83,2022-06-10 20:00:00,sun,29.2,27.7
874,Today875,dummy91,2022-06-09 15:00:00,sun,20.3,118.6
875,Today876,dummy49,2022-06-08 09:00:00,cloud,23.7,95.9
876,Today877,dummy78,2022-06-10 01:00:00,cloud,16.5,29.7
877,Today878,dummy28,2022-06-10 06:00:00,rain,24.4,116.6
878,Today879,dummy32,2022-06-08 02:00:00,fog,21.2,87.7
879,Today880,dummy3,2022-06-11 03:00:00,rain,19.2,24.4
880,Today881,dummy85,2022-06-11 04:00:00,fog,25.1,125.6
881,Today882,dummy48,2022-06-11 00:00:00,sun,29.3,89.0
882,Today883,dummy10,2022-06-10 14:00:00,rain,19.4,87.1
883,Today884,dummy4,2022-06-09 22:00:00,fog,18.7,125.0
884,Today885,dummy5,2022-06-11 04:00:00,fog,27.4,41.3
885,Today886,dummy44,2022-06-11 04:00:00,fog,28.5,147.9
886,Today887,dummy46,2022-06-10 04:00:00,fog,21.2,105.1
887,Today888,dummy98,2022-06-09 15:00:00,rain,22.4,142.2
888,Today889,dummy65,2022-06-10 16:00:00,cloud,24.5,32.3
889,Today890,dummy76,2022-06-11 18:00:00,cloud,26.8,59.3
890,Today891,dummy11,2022-06-09 03:00:00,fog,26.8,7.5
891,Today892,dummy49,2022-06-11 00:00:00,rain,23.7,64.7
892,Today893,dummy93,2022-06-09 14:00:00,sun,23.4,135.9
893,Today894,dummy86,2022-06-09 23:00:00,cloud,20.2,136.3
894,Today895,dummy64,2022-06-11 23:00:00,fog,15.6,107.9
895,Today896,dummy99,2022-06-11 02:00:00,sun,17.8,50.5
896,Today897,dummy79,2022-06-09 09:00:00,sun,18.9,59.4
897,Today898,dummy30,2022-06-10 00:00:00,fog,17.2,1.2
898,Today899,dummy53,2022-06-10 10:00:00,rain,20.5,57.4
899,Today900,dummy27,2022-06-10 10:00:00,fog,22.1,43.3
900,Today901,dummy84,2022-06-11 11:00:00,cloud,20.5,30.1
901,Today902,dummy42,2022-06-09 10:00:00,fog,16.5,119.6
902,Today903,dummy64,2022-06-11 03:00:00,fog,28.8,90.0
903,Today904,dummy32,2022-06-09 03:00:00,rain,27.8,67.3
904,Today905,dummy28,2022-06-09 19:00:00,rain,18.2,101.5
905,Today906,dummy71,2022-06-10 07:00:00,fog,19.0,110.5
906,Today907,dummy83,2022-06-09 09:00:00,sun,28.1,72.0
907,Today908,dummy23,2022-06-11 02:00:00,sun,24.2,43.3
908,Today909,dummy89,2022-06-10 09:00:00,rain,29.6,141.0
909,Today910,dummy92,2022-06-08 04:00:00,cloud,22.7,139.7
910,Today911,dummy91,2022-06-08 11:00:00,cloud,17.9,39.7
911,Today912,dummy4,2022-06-09 21:00:00,rain,29.4,84.0
912,Today913,dummy46,2022-06-10 05:00:00,sun,23.1,35.8
913,Today914,dummy21,2022-06-08 08:00:00,rain,23.7,36.1
914,Today915,dummy49,2022-06-08 12:00:00,cloud,29.8,88.5
915,Today916,dummy61,2022-06-10 11:00:00,fog,20.8,145.1
916,Today917,dummy67,2022-06-08 04:00:00,rain,18.5,53.7
917,Today918,dummy92,2022-06-09 10:00:00,sun,18.3,141.8
918,Today919,dummy1,2022-06-11 22:00:00,fog,17.9,108.9
919,Today920,dummy92,2022-06-09 13:00:00,rain,22.6,13.3
920,Today921,dummy22,2022-06-08 17:00:00,cloud,25.1,107.2
921,Today922,dummy8,2022-06-11 11:00:00,cloud,25.1,28.6
922,Today923,dummy52,2022-06-09 01:00:00,fog,16.6,65.0
923,Today924,dummy98,2022-06-11 02:00:00,cloud,19.4,3.9
924,Today925,dummy15,2022-06-09 04:00:00,rain,25.8,49.5
925,Today926,dummy5,2022-06-10 09:00:00,fog,22.6,23.2
926,Today927,dummy98,2022-06-10 10:00:00,sun,25.2,113.7
927,Today928,dummy44,2022-06-08 11:00:00,cloud,25.1,92.5
928,Today929,dummy10,2022-06-10 23:00:00,cloud,21.0,13.8
929,Today930,dummy91,2022-06-08 14:00:00,rain,15.0,39.8
930,Today931,dummy72,2022-06-10 14:00:00,fog,19.9,43.9
931,Today932,dummy49,2022-06-12 00:00:00,cloud,19.9,43.1
932,Today933,dummy93,2022-06-09 11:00:00,sun,22.2,43.6
933,Today934,dummy47,2022-06-09 04:00:00,sun,18.2,21.8
934,Today935,dummy2,2022-06-09 22:00:00,sun,21.8,101.6
935,Today936,dummy19,2022-06-10 07:00:00,sun,18.8,53.5
936,Today937,dummy57,2022-06-11 05:00:00,sun,17.6,70.6
937,Today938,dummy4,2022-06-11 23:00:00,fog,17.0,13.4
938,Today939,dummy92,2022-06-11 18:00:00,rain,24.6,47.8
939,Today940,dummy40,2022-06-11 05:00:00,rain,24.8,28.0
940,Today941,dummy46,2022-06-09 07:00:00,sun,27.2,16.2
941,Today942,dummy44,2022-06-09 03:00:00,rain,19.1,43.1
942,Today943,dummy40,2022-06-10 01:00:00,fog,17.4,135.1
943,Today944,dummy100,2022-06-11 04:00:00,rain,29.1,62.1
944,Today945,dummy67,2022-06-11 03:00:00,cloud,20.3,99.2
945,Today946,dummy11,2022-06-09 09:00:00,fog,25.8,20.8
946,Today947,dummy3,2022-06-11 11:00:00,fog,23.7,39.5
947,Today948,dummy92,2022-06-10 17:00:00,sun,23.1,87.4
948,Today949,dummy96,2022-06-08 11:00:00,sun,26.4,92.2
949,Today950,dummy27,2022-06-09 02:00:00,sun,25.2,104.1
950,Today951,dummy72,2022-06-10 16:00:00,cloud,15.9,19.3
951,Today952,dummy22,2022-06-11 09:00:00,fog,19.5,36.2
952,Today953,dummy86,2022-06-09 10:00:00,sun,17.9,7.9
953,Today954,dummy52,2022-06-09 22:00:00,rain,18.4,140.2
954,Today955,dummy66,2022-06-11 10:00:00,rain,22.4,37.9
955,Today956,dummy62,2022-06-09 10:00:00,cloud,30.0,36.4
956,Today957,dummy48,2022-06-08 23:00:00,sun,23.7,24.6
957,Today958,dummy91,2022-06-09 07:00:00,rain,15.3,26.9
958,Today959,dummy85,2022-06-11 21:00:00,fog,27.7,25.5
959,Today960,dummy8,2022-06-10 19:00:00,rain,24.0,4.4
960,Today961,dummy98,2022-06-11 22:00:00,cloud,16.3,78.9
961,Today962,dummy42,2022-06-08 02:00:00,rain,21.4,3.2
962,Today963,dummy31,2022-06-10 23:00:00,cloud,20.6,84.1
963,Today964,dummy54,2022-06-09 15:00:00,sun,19.1,9.4
964,Today965,dummy88,2022-06-09 13:00:00,fog,25.8,14.7
965,Today966,dummy12,2022-06-11 10:00:00,sun,15.1,12.5
966,Today967,dummy81,2022-06-09 14:00:00,sun,27.2,129.9
967,Today968,dummy58,2022-06-10 17:00:00,sun,24.8,123.9
968,Today969,dummy12,2022-06-08 22:00:00,sun,28.9,111.2
969,Today970,dummy54,2022-06-10 14:00:00,rain,21.6,22.0
970,Today971,dummy57,2022-06-09 04:00:00,sun,16.1,129.4
971,Today972,dummy29,2022-06-11 21:00:00,sun,27.4,100.5
972,Today973,dummy96,2022-06-11 18:00:00,cloud,21.8,79.0
973,Today974,dummy24,2022-06-09 03:00:00,cloud,15.8,104.7
974,Today975,dummy43,2022-06-09 19:00:00,fog,18.1,34.8
975,Today976,dummy24,2022-06-11 05:00:00,sun,19.3,103.6
976,Today977,dummy5,2022-06-11 18:00:00,rain,27.2,128.8
977,Today978,dummy32,2022-06-10 17:00:00,sun,26.9,36.1
978,Today979,dummy83,2022-06-10 00:00:00,rain,26.6,141.9
979,Today980,dummy92,2022-06-08 04:00:00,fog,18.9,43.7
980,Today981,dummy52,2022-06-11 23:00:00,sun,28.4,78.9
981,Today982,dummy63,2022-06-10 21:00:00,rain,16.2,6.6
982,Today983,dummy23,2022-06-10 21:00:00,sun,22.2,65.3
983,Today984,dummy50,2022-06-10 13:00:00,fog,22.9,63.0
984,Today985,dummy38,2022-06-10 18:00:00,sun,21.8,101.2
985,Today986,dummy64,2022-06-09 02:00:00,rain,22.9,45.8
986,Today987,dummy50,2022-06-08 03:00:00,cloud,22.3,38.2
987,Today988,dummy24,2022-06-10 15:00:00,fog,28.3,5.5
988,Today989,dummy22,2022-06-10 15:00:00,rain,22.7,93.2
989,Today990,dummy5,2022-06-09 05:00:00,sun,24.1,122.4
990,Today991,dummy17,2022-06-11 09:00:00,rain,18.7,4.4
991,Today992,dummy37,2022-06-10 16:00:00,fog,22.8,58.2
992,Today993,dummy26,2022-06-10 17:00:00,cloud,16.7,128.0
993,Today994,dummy3,2022-06-08 14:00:00,rain,20.4,111.0
994,Today995,dummy35,2022-06-11 14:00:00,rain,16.2,36.8
995,Today996,dummy54,2022-06-08 04:00:00,fog,24.7,47.5
996,Today997,dummy71,2022-06-11 18:00:00,cloud,16.2,93.7
997,Today998,dummy14,2022-06-10 05:00:00,fog,19.9,136.6
998,Today999,dummy89,2022-06-10 03:00:00,fog,18.3,80.3
999,Today1000,dummy59,2022-06-10 04:00:00,sun,17.2,84.4
